GN List,,,,,,,,
LIFe Code,GN Code,Name in Sinhala,Name in Tamil,Name in English,MPA Code,Province,District,Divisional Secretariat
5-2-06-050,050,සරණගම,சரணகம,Saranagama,141D,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,6: පදියතලාව/ பதியதலாவ/ Padiyathalawa
5-2-06-055,055,පල්ලෙගම,பல்லேகம,Pallegama,141,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,6: පදියතලාව/ பதியதலாவ/ Padiyathalawa
5-2-06-060,060,මොරදෙණිය,மொரதெணிய,Moradeniya,137B,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,6: පදියතලාව/ பதியதலாவ/ Padiyathalawa
5-2-06-065,065,තලාපිටඔය දකුණ,தலாபிடயஒய வலது,Thalapitaoya South,140B,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,6: පදියතලාව/ பதியதலாவ/ Padiyathalawa
5-2-06-070,070,හෝලිකේ,ஹோலிகே,Holike,138,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,6: පදියතලාව/ பதியதலாவ/ Padiyathalawa
5-2-06-075,075,කෙහෙල්උල්ල,கெஹெல்உல்ல,Kehelulla,140,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,6: පදියතලාව/ பதியதலாவ/ Padiyathalawa
5-2-06-080,080,මිරිස්වත්ත,மிரிஸ்வத்த,Miriswatta,138A,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,6: පදියතලාව/ பதியதலாவ/ Padiyathalawa
5-2-06-085,085,කොළමන්තලාව,கொலமந்தலாவ,Kolamanthalawa,138B,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,6: පදියතලාව/ பதியதலாவ/ Padiyathalawa
5-2-06-090,090,දොරකුඹුර,தொரகும்புற,Dorakumbura,139,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,6: පදියතලාව/ பதியதலாவ/ Padiyathalawa
5-2-06-095,095,මරංගල,மரங்கல,Marangala,139A,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,6: පදියතලාව/ பதியதலாவ/ Padiyathalawa
5-2-06-100,100,කෝමාන,கோமான,Komana,139B,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,6: පදියතලාව/ பதியதலாவ/ Padiyathalawa
5-2-09-005,005,බෝගමුයාය,பொகமயாய,Bogamuyaya,144B/1,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,9: මහඔය/ மகாஓயா/ Mahaoya
5-2-09-010,010,ටැම්පිටිය,டெம்பிடிய,Tempitiya,145,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,9: මහඔය/ மகாஓயா/ Mahaoya
5-2-09-015,015,පූලාවල,பூலாவல,Poolawala,145A,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,9: මහඔය/ மகாஓயா/ Mahaoya
5-2-09-020,020,බැදිරැක්ක,பெதிரெக்க,Bedirekka,144C,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,9: මහඔය/ மகாஓயா/ Mahaoya
5-2-09-025,025,උණුවතුර බුබුල,உனவதர புபுல,Unuwathura Bubula,144B,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,9: මහඔය/ மகாஓயா/ Mahaoya
5-2-09-030,030,ඉද්දපොල,இத்தபொல,Eddapola,144A/1,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,9: මහඔය/ மகாஓயா/ Mahaoya
5-2-09-035,035,තැපැල්පොල,தெபெல்பொல,Thapelpola,144D,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,9: මහඔය/ மகாஓயா/ Mahaoya
5-2-09-040,040,මහඔය,மஹஒய,Mahaoya,144,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,9: මහඔය/ மகாஓயா/ Mahaoya
5-2-09-045,045,සමගිපුර,ஸமகிபுர,Samagipura,136A/2,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,9: මහඔය/ மகாஓயா/ Mahaoya
5-2-09-050,050,බොරපොල,பொரபொல,Borapola,136A/1,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,9: මහඔය/ மகாஓயா/ Mahaoya
5-2-09-055,055,කෑලවින්න,கலெஷன்ன,Kelavinna,136,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,9: මහඔය/ மகாஓயா/ Mahaoya
5-2-09-060,060,දඔදෙණිය,தம்தெணிய,Dambadeniya,137A/1,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,9: මහඔය/ மகாஓயா/ Mahaoya
5-2-09-065,065,කැකිරිහේන,கெகிரிஹேன,Kekirihena,144A,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,9: මහඔය/ மகாஓயா/ Mahaoya
5-2-09-070,070,කුඩාහරස්ගල,குடாஹரஸ்கல,Kudaharasgala,137A/2,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,9: මහඔය/ மகாஓயா/ Mahaoya
5-2-09-075,075,ලාහුගල,லாஹுகல,Lahugala,137,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,9: මහඔය/ மகாஓயா/ Mahaoya
5-2-09-080,080,පොල්ලේබැද්ද,பொல்லேபெத்த,Pollebedda,136B,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,9: මහඔය/ மகாஓயா/ Mahaoya
5-2-09-085,085,අරන්තලාව,அரந்தலாவ,Aranthalawa,136A,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,9: මහඔය/ மகாஓயா/ Mahaoya
