GN List,,,,,,,,
LIFe Code,GN Code,Name in Sinhala,Name in Tamil,Name in English,MPA Code,Province,District,Divisional Secretariat
4-4-06-020,020,මූන්රුමුරිප්පු,மூன்று முறிப்பு,Moonrumurippu,MUL/11,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,6: මාන්තෛ නැගෙනහිර/ மாந்தை கிழக்கு/ Manthai East
4-4-06-025,025,නඩඩාන්කණ්ඩල්,நட்டான்கண்டல்,Naddankandal,MUL/12,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,6: මාන්තෛ නැගෙනහිර/ மாந்தை கிழக்கு/ Manthai East
4-4-06-030,030,ඔඩ්ඩරුත්තකුලම්,ஓட்டறுத்தகுளம்,Oddaruththakulam,MUL/04,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,6: මාන්තෛ නැගෙනහිර/ மாந்தை கிழக்கு/ Manthai East
4-4-06-035,035,පාලිනගර්,பாலிநகர்,Palinagar,MUL/06,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,6: මාන්තෛ නැගෙනහිර/ மாந்தை கிழக்கு/ Manthai East
4-4-06-040,040,පාණ්ඩියන්කුලම්,பாண்டியன் குளம்,Pandiyankulam,MUL/09,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,6: මාන්තෛ නැගෙනහිර/ மாந்தை கிழக்கு/ Manthai East
4-4-06-045,045,පොන්නගර්,பொன்னகர்,Ponnagar,MUL/14,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,6: මාන්තෛ නැගෙනහිර/ மாந்தை கிழக்கு/ Manthai East
4-4-06-050,050,පුවරසන්කුලම්,பூவரசன்குளம்,Poovarasankullam,MUL/08,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,6: මාන්තෛ නැගෙනහිර/ மாந்தை கிழக்கு/ Manthai East
4-4-06-055,055,සෙල්වපුරම්,செல்வபுரம்,Selvapuram,MUL/10,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,6: මාන්තෛ නැගෙනහිර/ மாந்தை கிழக்கு/ Manthai East
4-4-06-060,060,සිරාඩ්ඩිකුලම්,சிறாட்டிகுளம்,Siraddikulam,MUL/15,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,6: මාන්තෛ නැගෙනහිර/ மாந்தை கிழக்கு/ Manthai East
4-4-06-065,065,සිවපුරම්,சிவபுரம்,Sivapuram,MUL/05,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,6: මාන්තෛ නැගෙනහිර/ மாந்தை கிழக்கு/ Manthai East
4-4-06-070,070,වන්නිවිලාන්කුලම්,வன்னிவிளான்குளம்,Vannivilankulam,MUL/01,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,6: මාන්තෛ නැගෙනහිර/ மாந்தை கிழக்கு/ Manthai East
4-4-06-075,075,විනයගපුරම්,விநாயகபுரம்,Vinayagapuram,MUL/13,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,6: මාන්තෛ නැගෙනහිර/ மாந்தை கிழக்கு/ Manthai East
4-4-09-005,005,ආනන්දපුරම්,ஆனந்தபுரம்,Ananthapuram,MUL/40,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,9: පුදුකුඩියිරිප්පු/ புதுக்குடியிருப்பு/ Puthukudiyiruppu
4-4-09-010,010,ඉරණෛප්පාලෛ,இரனைப்பாலை,Iranaipalai,MUL/43,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,9: පුදුකුඩියිරිප්පු/ புதுக்குடியிருப்பு/ Puthukudiyiruppu
4-4-09-015,015,කෝම්පාවිල්,கோம்பாவில்,Kombavil,MUL/42,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,9: පුදුකුඩියිරිප්පු/ புதுக்குடியிருப்பு/ Puthukudiyiruppu
4-4-09-020,020,මල්ලිකෛත්තීවු,மல்லிகைத்தீவு,Mallikaitheevu,MUL/39,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,9: පුදුකුඩියිරිප්පු/ புதுக்குடியிருப்பு/ Puthukudiyiruppu
4-4-09-025,025,මාණික්කපුරම්,மாணிக்கபுரம்,Manikkapuram,MUL/51,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,9: පුදුකුඩියිරිප්පු/ புதுக்குடியிருப்பு/ Puthukudiyiruppu
4-4-09-030,030,මන්නාකණ්ඩල්,மன்னாகண்டல்,Mannakandal,MUL/54,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,9: පුදුකුඩියිරිප්පු/ புதுக்குடியிருப்பு/ Puthukudiyiruppu
4-4-09-035,035,මන්දුවිල්,மந்துவில்,Manthuvil,MUL/38,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,9: පුදුකුඩියිරිප්පු/ புதுக்குடியிருப்பு/ Puthukudiyiruppu
4-4-09-040,040,පුතුක්කුඩියිරුප්පු නැගෙනහිර,புதுக்குடியிருப்பு கிழக்கு,Puthukkudiyiruppu East,MUL/36,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,9: පුදුකුඩියිරිප්පු/ புதுக்குடியிருப்பு/ Puthukudiyiruppu
4-4-09-045,045,පුදුක්කුඩියිරුප්පු බස්නාහිර,புதுக்குடியிருப்பு மேற்கு,Puthukkudiyiruppu West,MUL/41,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,9: පුදුකුඩියිරිප්පු/ புதுக்குடியிருப்பு/ Puthukudiyiruppu
4-4-09-050,050,සිවනගර්,சிவநகர்,Sivanagar,MUL/37,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,9: පුදුකුඩියිරිප්පු/ புதுக்குடியிருப்பு/ Puthukudiyiruppu
4-4-09-055,055,සුදන්තිරපුරම්,சுதந்திரபுரம்,Suthanthirapuram,MUL/48,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,9: පුදුකුඩියිරිප්පු/ புதுக்குடியிருப்பு/ Puthukudiyiruppu
4-4-09-060,060,තේරාවිල්,தேராவில்,Theravil,MUL/52,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,9: පුදුකුඩියිරිප්පු/ புதுக்குடியிருப்பு/ Puthukudiyiruppu
4-4-09-065,065,තේවිපුරම්,தேவிபுரம்,Thevipuram,MUL/44,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,9: පුදුකුඩියිරිප්පු/ புதுக்குடியிருப்பு/ Puthukudiyiruppu
4-4-09-070,070,උඩෛයාර්කඩකු උතුර,உடையார்கட்டு  வடக்கு,Udaiyarkaddu North,MUL/46,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,9: පුදුකුඩියිරිප්පු/ புதுக்குடியிருப்பு/ Puthukudiyiruppu
