GN List,,,,,,,,
LIFe Code,GN Code,Name in Sinhala,Name in Tamil,Name in English,MPA Code,Province,District,Divisional Secretariat
4-5-06-025,025,කුමරපුරම්,குமரபுரம்,Kumarapuram,KN/43,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,6: කන්දවලායි/ கந்தவளை/ Kandavalai
4-5-06-030,030,මුරසුමෝට්ටෙයි,முரசுமோட்டை,Murasumoddai,KN/50,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,6: කන්දවලායි/ கந்தவளை/ Kandavalai
4-5-06-035,035,පරන්දන්,பரந்தன்,Paranthan,KN/44,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,6: කන්දවලායි/ கந்தவளை/ Kandavalai
4-5-06-040,040,පෙරියකුලම්,பெரியகுளம்,Periyakulam,KN/52,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,6: කන්දවලායි/ கந்தவளை/ Kandavalai
4-5-06-045,045,පිරමන්දනාරු,பிரமந்தனாறு,Piramanthanaru,KN/ 58,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,6: කන්දවලායි/ கந்தவளை/ Kandavalai
4-5-06-050,050,පුලියම්පොක්කනෙයි,புளியம்பொக்கணை,Puliyampokkanai,KN/56,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,6: කන්දවලායි/ கந்தவளை/ Kandavalai
4-5-06-055,055,පුදිය පුන්නයි නීරාවි,புன்னைநீராவி,Puthiya Punnaineeravi,KN/57,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,6: කන්දවලායි/ கந்தவளை/ Kandavalai
4-5-06-060,060,තඩ්ඩුවන්කොඩ්ඩි,தட்டுவன் கொட்டிய,Thadduvankoddy,KN/47,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,6: කන්දවලායි/ கந்தவளை/ Kandavalai
4-5-06-065,065,ධර්මපුරම් නැගෙනහිර,தர்மபுரம் கிழக்கு,Tharmapuram East,KN/55,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,6: කන්දවලායි/ கந்தவளை/ Kandavalai
4-5-06-070,070,ධර්මපුරම් බටහිර,தர்மபுரம் மேற்கு,Tharmapuram West,KN/54,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,6: කන්දවලායි/ கந்தவளை/ Kandavalai
4-5-06-075,075,උමෛයාල්පුරම්,உமையாள்புரம்,Umaiyalpuram,KN/45,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,6: කන්දවලායි/ கந்தவளை/ Kandavalai
4-5-06-080,080,ඌරියාන්,ஊரியான்,Uriyan,KN/49,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,6: කන්දවලායි/ கந்தவளை/ Kandavalai
4-5-09-005,005,අක්කරායන්කුලම්,அக்கராயன் குளம்,Akkarayan kulam,K/05,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-010,010,අම්පාල් කුලම්,அம்பாள்குளம்,Ampalkulam,K/14,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-015,015,අම්පාල්නගර්,அம்பாள் நகர்,Ampalnakar,K/19,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-020,020,ආනෛවිලුන්තාන්කුලම්,ஆனைவிழுந்தான்குளம்,Anaivilunthaankulam,K/02,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-025,025,ආනන්දපුරම්,ஆனந்தபுரம்,Ananthapuram,K/16,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-030,030,සිවික් මධ්‍යස්ථානය,சிவிக்சென்ரா்,Civic Center,K/39,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-035,035,ජෙයන්තිනගර්,ஜெயந்திநகர்,Jeyanthinagar,K/30,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-040,040,කනහාම්පිකෛ කුලම්,கனகாம்பிகைக்குளம்,Kanagambikaykulam,K/18,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-045,045,කනගපුරම්,கனகபுரம்,Kanagapuram,K/ 26,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-050,050,ගණේෂපුරම්,கணேசபுரம்,Ganeshapuram,K/29,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-055,055,කන්නකෛපුරම්,கண்ணகைபுரம்,Kannakai puram,K/03,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-060,060,කිලි නගරය,கிளி நகர்,Kili Town,K/23,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-065,065,කෝනාවිල්,கோணாவில்,Konavil,K/06,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-070,070,ක්‍රිෂ්නපුරම්,கிருஸ்ணபுரம்,Krishnapuram,K/11,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-075,075,මලෛයාලපුරම්,மலையாளபுரம்,Malaiyalapuram,K/09,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-080,080,මරුදනගර්,மருதநகர்,Maruthanakar,K/ 24,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-085,085,මාවඩියම්මන්,மாவடியம்மன்,Mavadiyamman,K/ 42,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-090,090,මායවනර්,மாயவனூர்,Mayavanoor,K/ 40,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-095,095,පන්නන්කණ්ඩි,பன்னங்கண்டி,Pannankandy,K/25,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-100,100,පාරතිපුරම්,பாரதிபுரம்,Barathi puram,K/08,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-105,105,පෙරිය පරන්දන්,பெரியபரந்தன்,Periya Paranthan,K/31,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-110,110,පොන්නගර්,பொன்னகர்,Ponnagar,K/07,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-115,115,‍පුදුමුරිප්පු,புதுமுறிப்பு,Puthumurippu,K/37,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-120,120,රාමනාදපුරම්,‎இராமநாதபுரம்,Ramanathapuram,K/41,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-125,125,රතිනාපුරම්,இரதினாபுரம்,Rathinapuram,K/22,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-130,130,සෙල්වානගර්,செல்வாநகர்,Selvanakar,K/15,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-135,135,සිවනගර්,சிவநகர்,Sivanakar,K/35,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-140,140,ස්කන්තපුරම්,ஸ்கந்தபுரம்,Skantha puram,K/ 04,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-145,145,තිරුනගර් උතුර,திருநகர் வடக்கு,Thirunagar North,K/28,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-150,150,තිරුනගර් දකුණ,திருநகர் தெற்கு,Thirunagar South,K/27,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
