GN List,,,,,,,,
LIFe Code,GN Code,Name in Sinhala,Name in Tamil,Name in English,MPA Code,Province,District,Divisional Secretariat
9-1-03-170,170,මිටිපොල,மிட்டிபொல,Mitipola,142B,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,3: ඇහැලියගොඩ/ எஹலிய‎‎கெடை/ Eheliyagoda
9-1-03-175,175,මාපොට,மாபொட,Mapota,143C,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,3: ඇහැලියගොඩ/ எஹலிய‎‎கெடை/ Eheliyagoda
9-1-03-180,180,කරඳන උතුර,கரதன வடக்கு,Karandana North,143,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,3: ඇහැලියගොඩ/ எஹலிய‎‎கெடை/ Eheliyagoda
9-1-03-185,185,කිරිපෝරුව,கிரிபோருவ,Kiriporuwa,142,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,3: ඇහැලියගොඩ/ எஹலிய‎‎கெடை/ Eheliyagoda
9-1-03-190,190,නැදුරණ,நெதுரன,Nedurana,141A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,3: ඇහැලියගොඩ/ எஹலிய‎‎கெடை/ Eheliyagoda
9-1-03-195,195,ඇරැපොළ,எரெபொல,Erepola,142C,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,3: ඇහැලියගොඩ/ எஹலிய‎‎கெடை/ Eheliyagoda
9-1-03-200,200,සිරිසමන්පුර,சிரிசமன்புர,Sirisamanpura,144,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,3: ඇහැලියගොඩ/ எஹலிய‎‎கெடை/ Eheliyagoda
9-1-03-205,205,නුගදණ්ඩ,நுகதண்ட,Nugadanda,143B,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,3: ඇහැලියගොඩ/ எஹலிய‎‎கெடை/ Eheliyagoda
9-1-03-210,210,කරඳන බටහිර,கரத மேற்கு,Karandana West,143D,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,3: ඇහැලියගොඩ/ எஹலிய‎‎கெடை/ Eheliyagoda
9-1-03-215,215,කරඳන දකුණ,கரதான தெற்கு,Karandana South,143A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,3: ඇහැලියගොඩ/ எஹலிய‎‎கெடை/ Eheliyagoda
9-1-03-220,220,හිඳුරන්ගල,ஹிதுரன்கல,Hindurangala,142A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,3: ඇහැලියගොඩ/ எஹலிய‎‎கெடை/ Eheliyagoda
9-1-06-005,005,අමුහේන් කන්ද,அமுஹேன கந்த,Amuhenkanda,146A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-010,010,පත්බේරිය බටහිර,பத்பேரிய மேற்கு,Pathberiya West,127B,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-015,015,පත්බේරිය,பத்பேரிய மேற்கு,Pathberiya,127,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-020,020,මෙනේරිපිටිය,மெனேரிபிடிய,Meneripitiya,127C,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-025,025,පරකඩුව,பரகடுவ,Parakaduwa,127A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-030,030,බෝධිමලුව,போதிமலுவ,Bodhimaluwa,146B,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-035,035,තලාවිටිය,தலாவிடிய,Thalavitiya,146,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-040,040,පොහොරබාව,பொஹொரபாவ,Pohorabawa,148,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-045,045,පුස්සැල්ල,புஸ்ஸெல்ல,Pussella,158,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-050,050,දෙවිපහල,தெவிபஹல,Devipahala,160A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-055,055,ඇඳිරියන්වල,எதிரியன்வல,Endiriyanwala,160,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-060,060,එරත්න,எரத்ன,Erathna,161,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-065,065,අඩවිකන්ද,அடவிகந்த,Adavikanda,161B,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-070,070,ලස්සකන්ද,லஸ்ஸகந்த,Lassakanda,161C,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-075,075,සුදුගල,ஸுதுகல,Sudugala,161A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-080,080,එක්නැලිගොඩ උතුර,எக்‎னெலிகொட வடக்கு,Ekneligoda North,159B,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-085,085,කීරගල,கீரகல,Keeragala,159D,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-090,090,කඳන්ගොඩ,கதன்கொட,Kandangoda,157,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-095,095,මිල්ලවිටිය,மில்லவிடிய,Millavitiya,158A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-100,100,මියනදෙනිය,மியனதெணிய,Miyanadeniya,148A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-105,105,ඕවිටිගම,ஓவிடகம,Ovitigama,156C,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-110,110,තෙප්පනාව,தெப்பனாவ,Theppanawa,156,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-115,115,තෙප්පනාව ඉහලගම,தெப்பனாவ இஹலகம,Theppanawa Ihalagama,156A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-120,120,පහල කුරුවිට,பஹல குருவிட,Pahala Kuruvita,155C,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-125,125,කඳන්ගොඩ දකුණ,கதன்கொட தெற்கு,Kandangoda South,157A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-130,130,වතුයාය,வதுயாய,Wathuyaya,159,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-135,135,උඩකඩ,உடகட,Udakada,159A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-140,140,එක්නැලිගොඩ,எக்‎னெலிகொட,Ekneligoda,159C,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-145,145,දෙල්ගමුව,தெல்கமுவ,Delgamuwa,155B,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-150,150,කුරුවිට,குருவிட்ட,Kuruvita,155,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-155,155,වලඳුර,வலதுர,Walandura,154,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-160,160,නඩුකාරදෙනිය,நடுகாரதெணிய,Nadukaradeniya,154B,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
