GN List,,,,,,,,
LIFe Code,GN Code,Name in Sinhala,Name in Tamil,Name in English,MPA Code,Province,District,Divisional Secretariat
9-2-03-115,115,පරපේ උතුර,பரபே வடக்கு,Parape North,03B,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-120,120,පරපේ දකුණ,பரபே தெற்கு,Parape South,03F,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-125,125,කොස්සින්න,கொஸ்சின்ன,Kossinna,07C,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-130,130,කංසලගමුව,கன்சலகமுவ,Kansalagamuwa,07B,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-135,135,හීනබෝව,ஹிணபோவ,Heenabowa,07,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-140,140,වලල්ගොඩ,வலல்கொட,Walalgoda,07A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-145,145,කිරිවල්ලාපිටිය,கிரிவல்லாபிடிய,Kiriwallapitiya,08F,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-150,150,ඊරියගොල්ල,ஈரியகொல்ல,Iriyagolla,08G,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-155,155,වැරැල්ලපත,வரல்லபத,Warallapatha,08C,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-160,160,වැලිගමුව,வலிகமுவ,Waligamuwa,06,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-165,165,තල්දෑව,தல்தெவ,Thaldawa,06A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-170,170,වහව,வஹாவ,Wahawa,06D,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-175,175,පදවිගම්පල,பதவிகம்பொல,Padavigampala,05A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-180,180,පුවක්මොටේ,புவக்மொடெ,Puwakmote,04A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-185,185,උඩුගම,உடுகம,Udugama,04C,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-190,190,තිස්මල්පොල,திஸ்மல்பொல,Thismalpola,04B,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-195,195,යටගම,யடகம,Yatagama,04D,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-200,200,මීදුම,மீதும,Meeduma,04E,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-205,205,හුරීමළුව,ஹுரிமலுவ,Hurimaluwa,08B,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-210,210,ඒරියාව,ஏரியாவ,Eriyawa,08D,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-215,215,රඹුක්කන නගරය,றம்புக்கன நகரம்,Rambukkana City,08H,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-220,220,දියසුන්නත,தியசுன்னத,Diyasunnatha,08A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-225,225,මඩවල,மடவல,Madawala,08I,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-230,230,ගොඩගන්දෙනිය,கொடகன்தெணிய,Godagandeniya,08,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-235,235,කෙම්පිටිය,கெம்பிடிய,Kempitiya,21D,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-240,240,කඩිගමුව,கடிகமுவ,Kadigamuwa,21,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-245,245,හලාගිරිය,ஹலாகிரிய,Halagiriya,21A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-250,250,මුවපිටිය,முவபிடிய,Muwapitiya,09C,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-255,255,බෙලිගොඩපිටිය,பெலிகொடபிடிய,Beligodapitiya,08E,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-260,260,පින්නවල,பின்னவல,Pinnawala,10,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
