GN List,,,,,,,,
LIFe Code,GN Code,Name in Sinhala,Name in Tamil,Name in English,MPA Code,Province,District,Divisional Secretariat
8-1-03-130,130,දෙහිගොල්ල,‎தெஹி‎கொல்ல,Dehigolla,3B,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,3: මහියංගනය/ மஹியங்க‍ணை/ Mahiyanganaya
8-1-03-135,135,ඇලෑවෙල,எ‍‍லவெல,Elewela,3C,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,3: මහියංගනය/ மஹியங்க‍ணை/ Mahiyanganaya
8-1-03-140,140,මහියංගණ නගරය,மஹியங்கண நகரம்,Mahiyangana Town,3A,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,3: මහියංගනය/ மஹியங்க‍ணை/ Mahiyanganaya
8-1-03-145,145,පූජානගරය,பூஜாநகரய,Poojanagaraya,3D,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,3: මහියංගනය/ மஹியங்க‍ணை/ Mahiyanganaya
8-1-03-150,150,දම්බරාව,தம்பராவ,Dambarawa,3,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,3: මහියංගනය/ மஹியங்க‍ணை/ Mahiyanganaya
8-1-03-155,155,සේනානිගම,‎செனானிகம,Senanigama,4D,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,3: මහියංගනය/ மஹியங்க‍ணை/ Mahiyanganaya
8-1-03-160,160,මාපාකඩවැව,மாபாக்கட‎வெவ,Mapakadawewa,4A,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,3: මහියංගනය/ மஹியங்க‍ணை/ Mahiyanganaya
8-1-03-165,165,පඟරගම්මාන,பங்கரகம்மான,Pangaragammana,4,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,3: මහියංගනය/ மஹியங்க‍ணை/ Mahiyanganaya
8-1-03-170,170,දඹගොල්ල,தம்ப‎கொல்ல,Dambagolla,4C,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,3: මහියංගනය/ மஹியங்க‍ணை/ Mahiyanganaya
8-1-03-175,175,මැදයාය,‎மெதயாய,Medayaya,4B,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,3: මහියංගනය/ மஹியங்க‍ணை/ Mahiyanganaya
8-1-06-005,005,ඔරුබැඳිවැව,ஒரு‎பெந்தி‎வெவ,Orubendiwewa,2D,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-010,010,සඟබෝපුර,சங்க‎‍போபுர,Sangabopura,2K,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-015,015,වෙලම්පැලේ,‎‎வெலம்‎பெ‍லே,Welampele,2E,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-020,020,කෙසෙල්පොත උතුර,‎கெ‎செல்‎பொத வடக்கு,Keselpotha North,2B,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-025,025,ඉකිරියගොඩ,இக்கிரியா‎கொட,Ikiriyagoda,2G,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-030,030,කඳුබැද්ද,கந்து‎பெத்த,Kandubedda,9D,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-035,035,අරළුපිටිය,அரளுபிட்டிய,Aralupitiya,9C,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-040,040,ඇකිරියන්කුඹුර,எகிரியங்கும்குர,Ekiriyankumbura,9,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-045,045,දෙහිගම,‎தெஹிகம,Dehigama,9A,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-050,050,මොරාණ,‎மொராண,Morana,9B,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-055,055,කුඩාලුණුක,குடாலுணுக,Kudalunuka,10A,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-060,060,අළුකැටියාව,அளு‎கெட்டியாவ,Aluketiyawa,6,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-065,065,කෙසෙල්පොත දකුණ,‎கெ‎செல்‎பொத ‎தெற்கு,Keselpotha South,2F,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-070,070,සේරාණ,சேராண,Serana,2C,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-075,075,අරාවත්ත,அராவத்த,Arawatta,2L,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-080,080,ඌව ගැමුණුපුර,‎ஊவா கெமுணுபுர,Uva Gemunupura,2A,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-085,085,සෙනවිගම,‎செணவிகம,Senewigama,2J,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-090,090,ඌව තිස්සපුර,ஊவா திஸ்ஸபுர,Uva Thissapura,6A,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-095,095,ගමකුඹුර උතුර,கமகும்புர வடக்கு,Gamakumbura North,6E,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-100,100,කුරාලේවෙල,கூரா‎லெ‎வெள,Kooralewela,6C,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-105,105,නාගදීප,நாகதீப,Nagadeepa,6B,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-110,110,මහළුණුක,மஹலுணுக்க,Mahalunuka,10,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
