GN List,,,,,,,,
LIFe Code,GN Code,Name in Sinhala,Name in Tamil,Name in English,MPA Code,Province,District,Divisional Secretariat
8-2-03-135,135,රතුපස්කැටිය,ரத்துபஸ்‎கெட்டிய,Rathupaskatiya,100B,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,3: බිබිලේ/ பிபிலை/ Bibile
8-2-03-140,140,ලිඳකුඹුර,லிந்தக்கும்புர,Lindakumbura,101C,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,3: බිබිලේ/ பிபிலை/ Bibile
8-2-03-145,145,බිබිල,பிபில,Bibila,100,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,3: බිබිලේ/ பிபிலை/ Bibile
8-2-03-150,150,අඹේලන්ද,அம்‍பேலன்த,Ambelanda,100C,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,3: බිබිලේ/ பிபிலை/ Bibile
8-2-03-155,155,දොඩම්ගොල්ල,‎தொடம்‎கொல்ல,Dodamgolla,99,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,3: බිබිලේ/ பிபிலை/ Bibile
8-2-03-160,160,දෙහිඅත්තාවෙල,‎தெகிஅத்தா‎வெல,Dehiattawela,99B,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,3: බිබිලේ/ பிபிலை/ Bibile
8-2-03-165,165,කනුල්වෙළ,கணுள்‎வெள,Kanulwela,99A,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,3: බිබිලේ/ பிபிலை/ Bibile
8-2-03-170,170,ඊතණවත්ත,ஈத்தணவத்த,Ethanawatta,98A,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,3: බිබිලේ/ பிபிலை/ Bibile
8-2-03-175,175,කුරුවාඹ,குறுவாம்ப,Kuruwamba,100A,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,3: බිබිලේ/ பிபிலை/ Bibile
8-2-03-180,180,හෙවෙල්වෙල,ஹெ‎வெல்‎வெல,Hewelwela,100E,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,3: බිබිලේ/ பிபிலை/ Bibile
8-2-03-185,185,මූදියල,மூதியல,Moodiyala,98B,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,3: බිබිලේ/ பிபிலை/ Bibile
8-2-03-190,190,යල්කුඹුර,யல்கும்புர,Yalkumbura,98,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,3: බිබිලේ/ பிபிலை/ Bibile
8-2-03-195,195,තානායම්ගම,தானாயம்கம,Thanayamgama,98C,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,3: බිබිලේ/ பிபிலை/ Bibile
8-2-03-200,200,මැඩ්පිටිය,‎மெதிபிட்டிய,Medipitiya,99C,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,3: බිබිලේ/ பிபிலை/ Bibile
8-2-06-005,005,නෙල්ලියද්ද,‎நெல்லியத்த,Nelliyadda,104B,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-010,010,මුල්ලේගම,முல்‍லேகம,Mullegama,104,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-015,015,ගල්ගමුව,கல்கமுவ,Galgamuwa,104C,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-020,020,ඉගිනියාගල,இங்கினியாகல,Iginiyagala,104A,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-025,025,බදුළුවෙල,பதுழு‎வெல,Baduluwela,118,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-030,030,බණ්ඩාරවාඩිය,பண்டாரவாடிய,Bandarawadiya,118 A,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-035,035,පංගුව,பங்குவ,Panguwa,116B,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-040,040,තල්කොටයාය,தல்‎கொட்டயாய,Thalkotayaya,116E,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-045,045,දැලිව,‎தெலிவ,Deliwa,116,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-050,050,තම්පලාවෙල,தம்பல‎ாவெல,Thampalawela,112A,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-055,055,රුවල්වෙල,ருவல்‎வெல,Ruwalwela,116D,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-060,060,වටවනගම,வட்டவனகம,Watawanagama,116C,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-065,065,ගංගොඩගම,கங்‎கொடகம,Gangodagama,114C,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-070,070,රිටිගහවත්ත,ரிட்டிகஹவத்த,Ritigahawatta,114D,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-075,075,මාරිඅරාව,மாரிஅராவ,Mariarawa,114B,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-080,080,කොල්ලාදෙණිය,‎கொல்லா‎தெனிய,Kolladeniya,114A,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-085,085,ඉහාව,இஹாவ,Ihawa,114,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-090,090,අල්පිටිය,அல்ப்பிட்டிய,Alpitiya,116A,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-095,095,මකුල්ල,மக்குள்ள,Makulla,112,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-100,100,නාමල්ඔය ජනපදය,நாமல்ஓய ‎குடியிருப்பு,Namaloya Colony,112C,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-105,105,අරාටුගස්වෙල,அராட்டுகஸ்‎வெல,Aratugaswela,112E,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-110,110,පගුර,பாகுர,Pagura,113B,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-115,115,ගල්බොක්ක,கல்‎‎பொக்க,Galbokka,113,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-120,120,මාගන්දන,மகந்தண,Magandana,112B,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-125,125,උඩුමුල්ල,உடுமுல்ல,Udumulla,112D,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-130,130,කෝට්ටගල,‎கோட்டகல,Kottagala,117A,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-135,135,ගංගොඩ අරාව,கங்‎கொடராவ,Gangoda Arawa,115A,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-140,140,පොල්ගහගම,‎பொல்கஹகம,Polgahagama,115,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-145,145,අලුගල්ගේ,அலுகல்‍கே,Alugalge,115B,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-150,150,නීලව බැද්ද,நீலவ‎ பெத்த,Neelawa Bedda,115D,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-155,155,කහගොල්ල,கஹ‎கொல்ல,Kahagolla,115C,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-160,160,මාගන්දාඔය ජනපදය,மாகந்தஓய ‎குடியிருப்பு,Magandaoya Colony,117C,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-165,165,ගෝනතලාව,‍கோனதலாவ,Gonathalawa,117B,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-170,170,දඹගල්ල,தம்பகல்லை,Dambagalla,117,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-175,175,ඇල්ලේකොන,எல்‎லெ‎கொண,Ellekona,113E,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-180,180,තැරෑල,‍தெரேல,Therela,113D,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-185,185,ඉලුක්ලන්ද,இலுக்லந்த,Iluklanda,113C,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-06-190,190,ඔබ්බේගොඩ,ஒப்‍பே‎கொட,Obbegoda,113A,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,6: මඩුල්ල/ மடுள்‍ள/ Madulla
8-2-09-005,005,පොතුබන්ධන,‎பொதுபந்தன,Pothubandana,106F,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
8-2-09-010,010,යකුන්නාව,யக்குன்னாவ,Yakunnawa,106E,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
8-2-09-015,015,බැඳියාව,‎பெந்தியாவ,Bendiyawa,106B,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
8-2-09-020,020,කොට‍බෝව,‎கொட‍போவ,Kotabowa,106A,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
8-2-09-025,025,ගොඩිගමුව,‎கொடிகமுவ,Godigamuwa,106G,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
8-2-09-030,030,සෙන්පතිගම,‎சென்பதிகம,Senpathigama,106D,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
8-2-09-035,035,අයිවෙල,ஜ‎வெல,Iwela,107A,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
8-2-09-040,040,සේනාපතිය,‍சேனாபதிய,Senapathiya,107,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
8-2-09-045,045,බිබිලමුල්ල,பிபிலமுல்ல,Bibilamulla,107B,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
8-2-09-050,050,නන්නපුරාව,நந்தபுராவ,Nannapurawa,106,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
8-2-09-055,055,දහම්ගම,தஹம்கம,Dahamgama,106C,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
8-2-09-060,060,කලුගහවාඩිය,கலுகஹவாடிய,Kalugahawadiya,111F,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
8-2-09-065,065,කොන්ගොල්ල,‍கோன்கொல்ல,Koongolla,108,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
8-2-09-070,070,දිවියාපොල,திவியா‎பொல,Diviyapola,108B,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
8-2-09-075,075,කොහුකුඹුර,‎கொஹகும்புர,Kohukumbura,109,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
8-2-09-080,080,නුගාමුර,நுகாமுற,Nugamura,109B,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
8-2-09-085,085,ඇල්ලේකෝණ,எல்‎லே‎கோன,Ellekoona,109C,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
8-2-09-090,090,දහගෝනිය,தஹ‍கோனிய,Dahagoniya,108C,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
