GN List,,,,,,,,
LIFe Code,GN Code,Name in Sinhala,Name in Tamil,Name in English,MPA Code,Province,District,Divisional Secretariat
3-1-03-140,140,ඇටවලවත්ත බටහිර,எட்டவலவத்தை மேற்கு,Etawalawatta West,9B,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,3: බෙන්තොට/ ‎பெந்தொட்டை/ Benthota
3-1-03-145,145,ඇටවලවත්ත නැගෙනහිර,எlட்டவலவத்தை கிழக்கு,Etawalawatta East,9A,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,3: බෙන්තොට/ ‎பெந்தொட்டை/ Benthota
3-1-03-150,150,දොඹගහවත්ත,தொம்பகஹவத்த,Dombagahawatta,11D,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,3: බෙන්තොට/ ‎பெந்தொட்டை/ Benthota
3-1-03-155,155,අකාඩේගොඩ,அகாடேகொட,Akadegoda,10B,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,3: බෙන්තොට/ ‎பெந்தொட்டை/ Benthota
3-1-03-160,160,කහවේ ගම්මැද්ද,கஹவேகம்மெத்த,Kahawe Gammedda,10,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,3: බෙන්තොට/ ‎பெந்தொட்டை/ Benthota
3-1-03-165,165,වරකමුල්ල,வரகமுள்ள,Warakamulla,10A,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,3: බෙන්තොට/ ‎பெந்தொட்டை/ Benthota
3-1-03-170,170,කන්දේමුල්ල,கந்தெமுள்ள,Kandemulla,10C,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,3: බෙන්තොට/ ‎பெந்தொட்டை/ Benthota
3-1-03-175,175,ගල්තුඩුව,கல்துடுவ,Galthuduwa,11B,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,3: බෙන්තොට/ ‎பெந்தொட்டை/ Benthota
3-1-03-180,180,කොළණිය,கொலனிய,Kolaniya,11E,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,3: බෙන්තොට/ ‎பெந்தொட்டை/ Benthota
3-1-03-185,185,මිරිස්වත්ත,மிரிஸ்வத்த,Miriswatta,14A,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,3: බෙන්තොට/ ‎பெந்தொட்டை/ Benthota
3-1-03-190,190,වියන්දූව,வியந்துவ,Viyandoowa,12F,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,3: බෙන්තොට/ ‎பெந்தொட்டை/ Benthota
3-1-03-195,195,මහගොඩ,மஹகொட,Mahagoda,14,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,3: බෙන්තොට/ ‎பெந்தொட்டை/ Benthota
3-1-03-200,200,පිලේකුඹුර,பிலேகும்புர,Pilekumbura,14D,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,3: බෙන්තොට/ ‎பெந்தொட்டை/ Benthota
3-1-03-205,205,මහවිල  බටහිර,மஹவில மேற்கு,Mahavila West,14C,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,3: බෙන්තොට/ ‎பெந்தொட்டை/ Benthota
3-1-03-210,210,මහවිල නැගෙනහිර,மஹவில கிழக்கு,Mahavila East,14B,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,3: බෙන්තොට/ ‎பெந்தொட்டை/ Benthota
