GN List,,,,,,,,
LIFe Code,GN Code,Name in Sinhala,Name in Tamil,Name in English,MPA Code,Province,District,Divisional Secretariat
1-2-03-175,175,දකුණු පිටිපන,தெற்கு பிடிபன,Pitipana South,162B,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,3: මීගමුව/ நீர்கொழும்பு/ Negombo
1-2-03-180,180,තලාහේන,தலா‍ஹேன,Thalahena,163,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,3: මීගමුව/ நீர்கொழும்பு/ Negombo
1-2-03-185,185,දුන්ගාල්පිටිය,துன்கால்பிடிய,Dungalpitiya,163B,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,3: මීගමුව/ நீர்கொழும்பு/ Negombo
1-2-03-190,190,සෙත්තප්පාඩුව,‎செத்தப்பாடுவ,Seththappaduwa,163C,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,3: මීගමුව/ நீர்கொழும்பு/ Negombo
1-2-03-195,195,කැපුන්ගොඩ,‎கபுன்கொட,Kepungoda,163A,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,3: මීගමුව/ நீர்கொழும்பு/ Negombo
1-2-06-005,005,මුරුතාන,முருதான,Muruthana,66,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-010,010,මානාවේරිය,மானாவெரிய,Manaveriya,67A,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-015,015,උඩංගාව,உடங்காவ,Udangawa,67,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-020,020,තෝප්පුව,‍தோப்புவ,Thoppuwa,65A,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-025,025,බම්බුකුලිය,பம்புக்குளிய,Bambukuliya,65,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-030,030,කටාන උතුර,கட்டான வடக்கு,Katana North,64A,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-035,035,කටාන නැගෙනහිර,கட்டான கிழக்கு,Katana East,63,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-040,040,කටාන බටහිර,கட்டான ‍மேற்கு,Katana West,64,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-045,045,මහ ඇත්ගාල,மஹா எத்கால,Maha Ethgala,68A,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-050,050,ඇත්ගාල,எத்கால,Ethgala,68,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-055,055,අඩික්කන්ඩිය,அடிக்கண்டிய,Adikkandiya,69B,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-060,060,වැලිහේන උතුර,‎வெலி‍ஹேண வடக்கு,Welihena North,69,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-065,065,වැලිහේන දකුණ,‎வெலி‍ஹேண ‎தெற்கு,Welihena South,69A,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-070,070,පහළ කඳවල,பஹல கந்தவல,Pahala Kandawala,70A,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-075,075,ඇත්ගාල දකුණ,எத்கால ‎தெற்கு,Ethgala South,68B,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-080,080,ඉහළ කදවල,இஹல கந்தவள,Ihala Kandawala,70,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-085,085,කළුවරිප්පුව බටහිර,களுவரிப்புவ ‍மேற்கு,Kaluwarippuwa West,94,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-090,090,‍කොන්දගම්මුල්ල,‎கொண்தகம்முல்ல,Kondagammulla,93,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-095,095,කටියල,கட்டியால,Katiyala,93B,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-100,100,කදිරාන උතුර,கதிரான வடக்கு,Kadirana North,93A,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-105,105,කේ .සී ද සිල්වාපුර,‍‎‍கே.சீ.த. சில்வா புரம்,K.C. De Silvapura,70B,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-110,110,තිඹිරිගස්කටුව,திம்பிரிகஸ்கட்டுவ,Thimbirigaskatuwa,71,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-115,115,සෙල්ලකන්ද,‎செல்லகந்த,Sellakanda,161C,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-120,120,කටුවපිටිය,கட்டுவாபிட்டிய,Katuwapitiya,161B,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-125,125,මහහුණුපිටිය බටහිර,மஹஹுணுபிட்டிய ‍மேற்கு,Mahahunupitiya West,161D,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-130,130,මහහුණුපිටිය නැගෙනහිර,மஹஹுணுபிட்டிய கிழக்கு,Mahahunupitiya East,161,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-135,135,පහළ කදිරාන,பஹல கதிரான,Pahala Kadirana,93F,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-140,140,කදිරාන,கதிரான,Kadirana,93E,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-145,145,අක්කර 50,அக்கர 50,Akkara 50,93D,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-150,150,කදිරාන දකුණ,கதிரான ‎தெற்கு,Kadirana South,93C,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-155,155,කිඹුලාපිටිය බටහිර,கிம்புலாபிட்டிய ‍மேற்கு,Kimbulapitiya West,92B,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-160,160,කිඹුලාපිටිය  උතුර,கிம்புலாபிட்டிய வடக்கு,Kimbulapitiya North,92A,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
