GN List,,,,,,,,
LIFe Code,GN Code,Name in Sinhala,Name in Tamil,Name in English,MPA Code,Province,District,Divisional Secretariat
5-1-09-025,025,කල්කුඩා,கல்குடா,Kalkuda,204,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,9: කෝරලේපත්තු (වාලච්චේනෙ)/ ‍‍‎‍கோறளைப்பற்று (வாழைச்சேனை)/ Koralai Pattu (Valachchenai)
5-1-09-030,030,කල්මඩු,கல்மடு,Kalmadu,204A,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,9: කෝරලේපත්තු (වාලච්චේනෙ)/ ‍‍‎‍கோறளைப்பற்று (வாழைச்சேனை)/ Koralai Pattu (Valachchenai)
5-1-09-035,035,කන්නගිපුරම්,கண்ணகிபுரம்,Kannagipuram,205D,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,9: කෝරලේපත්තු (වාලච්චේනෙ)/ ‍‍‎‍கோறளைப்பற்று (வாழைச்சேனை)/ Koralai Pattu (Valachchenai)
5-1-09-040,040,කුම්බූරු මූලෛ,கும்புறுமூலை,Kumburumoolai,203B,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,9: කෝරලේපත්තු (වාලච්චේනෙ)/ ‍‍‎‍கோறளைப்பற்று (வாழைச்சேனை)/ Koralai Pattu (Valachchenai)
5-1-09-045,045,සුංගාන්කෙනි,சுங்கான்கேணி,Sungankerny,202C,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,9: කෝරලේපත්තු (වාලච්චේනෙ)/ ‍‍‎‍கோறளைப்பற்று (வாழைச்சேனை)/ Koralai Pattu (Valachchenai)
5-1-09-050,050,කන්නියඩි,கிண்ணையடி,Kanniyadi                  #,202B,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,9: කෝරලේපත්තු (වාලච්චේනෙ)/ ‍‍‎‍கோறளைப்பற்று (வாழைச்சேனை)/ Koralai Pattu (Valachchenai)
5-1-09-055,055,කරුවාකේනි,கறுவாக்கேணி,Karuwakerni,202A,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,9: කෝරලේපත්තු (වාලච්චේනෙ)/ ‍‍‎‍கோறளைப்பற்று (வாழைச்சேனை)/ Koralai Pattu (Valachchenai)
5-1-09-060,060,මීරාවෝඩයි දෙමළ,மீராவோடை தமிழ்,Meeravodai Tamil,202,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,9: කෝරලේපත්තු (වාලච්චේනෙ)/ ‍‍‎‍கோறளைப்பற்று (வாழைச்சேனை)/ Koralai Pattu (Valachchenai)
5-1-12-005,005,සිත්තාන්ඩි - 3,சித்தாண்டி - 3,Siththandi 3,201/3,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-010,010,සිත්තාන්ඩි 2,சித்தாண்டி -2,Siththandi 2,201/02,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-015,015,සිත්තාන්ඩි 4,சித்தாண்டி - 4,Siththandi 4,201,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-020,020,සිත්තාන්ඩි 1,சித்தாண்டி 1,Siththandi  I,201/1,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
